source_id,source_so_ky_hieu,target_so_ky_hieu,trigger,evidence
168859,29/2024/TT-NHNN,01/2023/TT-NHNN,"Sửa đổi, bổ sung","iều 6 Thông tư 21/2019/TT-NHNN ngày 14/11/2019 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung một số điều của các Thông tư quy định về ngân hàng hợp tác xã, quỹ tín dụng nhân dân và quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân; d) Thông tư số 01/2023/TT-NHNN ngày 01/3/2023 của Thống đốc Ngân hàng Nhà nước "
168859,29/2024/TT-NHNN,24/2023/TT,"Sửa đổi, bổ sung"," d) Thông tư số 01/2023/TT-NHNN ngày 01/3/2023 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung một số điều của Thông tư số 04/2015/TT-NHNN ngày 31/3/2015 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về quỹ tín dụng nhân dân; đ) Điều 2 Thông tư số 24/2023/TT- NHNN ngày 29/12/2023 của Thống đốc Ngân hàng Nhà "
168859,29/2024/TT-NHNN,06/2007/TT-NHNN,"sửa đổi, bổ sung","ư số 06/2007/TT-NHNN ngày 06 tháng 11 năm 2007 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung Thông tư số 08/2005/TT-NHNN ngày 30 tháng 12 năm 2005 của Ngân hàng Nhà nước hướng dẫn thực hiện Nghị định số 48/2001/NĐ-CP ngày 13/8/2001 về tổ chức và hoạt động của quỹ tín dụng nhân dân và Nghị định số 69/2005/NĐ-CP "
168859,29/2024/TT-NHNN,08/2005/TT-NHNN,"sửa đổi, bổ sung","ư số 06/2007/TT-NHNN ngày 06 tháng 11 năm 2007 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung Thông tư số 08/2005/TT-NHNN ngày 30 tháng 12 năm 2005 của Ngân hàng Nhà nước hướng dẫn thực hiện Nghị định số 48/2001/NĐ-CP ngày 13/8/2001 về tổ chức và hoạt động của quỹ tín dụng nhân dân và Nghị định số 69/2005/NĐ-CP "
168859,29/2024/TT-NHNN,06/2017/TT-NHNN,"sửa đổi, bổ sung","nhân dân; b) Thông tư số 06/2017/TT-NHNN ngày 05/7/2017 của Thống đốc Ngân hàng sửa đổi, bổ sung một số điều của Thông tư số 03/2014/TT-NHNN ngày 23/01/2014 của Thống đốc Ngân hàng Nhà nước quy định về quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân và Thông tư số 04/2015/TT-NHNN ngày 31/03/2015 của Thống đốc Ng"
168859,29/2024/TT-NHNN,03/2014/TT-NHNN,"sửa đổi, bổ sung","nhân dân; b) Thông tư số 06/2017/TT-NHNN ngày 05/7/2017 của Thống đốc Ngân hàng sửa đổi, bổ sung một số điều của Thông tư số 03/2014/TT-NHNN ngày 23/01/2014 của Thống đốc Ngân hàng Nhà nước quy định về quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân và Thông tư số 04/2015/TT-NHNN ngày 31/03/2015 của Thống đốc Ng"
168859,29/2024/TT-NHNN,04/2015/TT-NHNN,"sửa đổi, bổ sung","nhân dân; b) Thông tư số 06/2017/TT-NHNN ngày 05/7/2017 của Thống đốc Ngân hàng sửa đổi, bổ sung một số điều của Thông tư số 03/2014/TT-NHNN ngày 23/01/2014 của Thống đốc Ngân hàng Nhà nước quy định về quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân và Thông tư số 04/2015/TT-NHNN ngày 31/03/2015 của Thống đốc Ng"
168859,29/2024/TT-NHNN,21/2019/TT-NHNN,"sửa đổi, bổ sung","iều 6 Thông tư 21/2019/TT-NHNN ngày 14/11/2019 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung một số điều của các Thông tư quy định về ngân hàng hợp tác xã, quỹ tín dụng nhân dân và quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân; d) Thông tư số 01/2023/TT-NHNN ngày 01/3/2023 của Thống đốc Ngân hàng Nhà nước "
168859,29/2024/TT-NHNN,01/2023/TT-NHNN,"sửa đổi, bổ sung","iều 6 Thông tư 21/2019/TT-NHNN ngày 14/11/2019 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung một số điều của các Thông tư quy định về ngân hàng hợp tác xã, quỹ tín dụng nhân dân và quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân; d) Thông tư số 01/2023/TT-NHNN ngày 01/3/2023 của Thống đốc Ngân hàng Nhà nước "
168859,29/2024/TT-NHNN,24/2023/TT,"sửa đổi, bổ sung"," d) Thông tư số 01/2023/TT-NHNN ngày 01/3/2023 của Thống đốc Ngân hàng Nhà nước sửa đổi, bổ sung một số điều của Thông tư số 04/2015/TT-NHNN ngày 31/3/2015 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về quỹ tín dụng nhân dân; đ) Điều 2 Thông tư số 24/2023/TT- NHNN ngày 29/12/2023 của Thống đốc Ngân hàng Nhà "
168859,29/2024/TT-NHNN,04/2015/TT-NHNN,bãi bỏ," Thông tư này có hiệu lực thi hành từ ngày 01 tháng 7 năm 2024. 2. Thông tư này bãi bỏ: a) Thông tư 04/2015/TT-NHNN ngày 31/03/2015 của Thống đốc Ngân hàng Nhà nước quy định về quỹ tín dụng nhân dân; b) Thông tư số 06/2017/TT-NHNN ngày 05/7/2017 của Thống đốc Ngân hàng sửa đổi, bổ sung một số điều của Thô"
168859,29/2024/TT-NHNN,06/2017/TT-NHNN,bãi bỏ," Thông tư này có hiệu lực thi hành từ ngày 01 tháng 7 năm 2024. 2. Thông tư này bãi bỏ: a) Thông tư 04/2015/TT-NHNN ngày 31/03/2015 của Thống đốc Ngân hàng Nhà nước quy định về quỹ tín dụng nhân dân; b) Thông tư số 06/2017/TT-NHNN ngày 05/7/2017 của Thống đốc Ngân hàng sửa đổi, bổ sung một số điều của Thô"
168859,29/2024/TT-NHNN,06/2007/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,08/2005/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,04/2015/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,06/2017/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,03/2014/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,21/2019/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,01/2023/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
168859,29/2024/TT-NHNN,24/2023/TT,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 29/2024/TT-NHNN Hà Nội, ngày 28 tháng 6 năm 2024 THÔNG TƯ Quy định về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Vi"
169221,43/2024/TT-NHNN,01/2014/TT-NHNN,"Sửa đổi, bổ sung","Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn việc tổ chức thực hiện hoạt động quản lý dự trữ ngoại hối nhà nước ___________________ Căn cứ Luậ"
169221,43/2024/TT-NHNN,12/2023/TT-NHNN,"Sửa đổi, bổ sung","ng thông tin Refinitiv hoặc Bloomberg trước 10 giờ sáng của ngày giao dịch.” 7. Sửa đổi, bổ sung khoản 1 và khoản 5 Điều 14 (đã được sửa đổi, bổ sung bởi khoản 11 Điều 1 Thông tư số 12/2023/TT-NHNN ngày 12/10/2023 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của các văn bản quy phạm pháp l"
169221,43/2024/TT-NHNN,01/2020/TT-NHNN,"Sửa đổi, bổ sung","g trước theo mẫu quy định tại Phụ lục số 10 ban hành kèm theo Thông tư này. 13. Sửa đổi, bổ sung điểm a và điểm c khoản 2 Điều 30 (đã được sửa đổi, bổ sung bởi khoản 13 Điều 1 Thông tư số 01/2020/TT-NHNN ngày 31/12/2020 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của Thông tư 01/2014/TT-N"
169221,43/2024/TT-NHNN,01/2014/TT-N,"Sửa đổi, bổ sung","g trước theo mẫu quy định tại Phụ lục số 10 ban hành kèm theo Thông tư này. 13. Sửa đổi, bổ sung điểm a và điểm c khoản 2 Điều 30 (đã được sửa đổi, bổ sung bởi khoản 13 Điều 1 Thông tư số 01/2020/TT-NHNN ngày 31/12/2020 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của Thông tư 01/2014/TT-N"
169221,43/2024/TT-NHNN,01/2014/TT-NHNN,"sửa đổi, bổ sung","Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn việc tổ chức thực hiện hoạt động quản lý dự trữ ngoại hối nhà nước ___________________ Căn cứ Luậ"
169221,43/2024/TT-NHNN,12/2023/TT-NHNN,"sửa đổi, bổ sung","ng thông tin Refinitiv hoặc Bloomberg trước 10 giờ sáng của ngày giao dịch.” 7. Sửa đổi, bổ sung khoản 1 và khoản 5 Điều 14 (đã được sửa đổi, bổ sung bởi khoản 11 Điều 1 Thông tư số 12/2023/TT-NHNN ngày 12/10/2023 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của các văn bản quy phạm pháp l"
169221,43/2024/TT-NHNN,01/2020/TT-NHNN,"sửa đổi, bổ sung","g trước theo mẫu quy định tại Phụ lục số 10 ban hành kèm theo Thông tư này. 13. Sửa đổi, bổ sung điểm a và điểm c khoản 2 Điều 30 (đã được sửa đổi, bổ sung bởi khoản 13 Điều 1 Thông tư số 01/2020/TT-NHNN ngày 31/12/2020 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của Thông tư 01/2014/TT-N"
169221,43/2024/TT-NHNN,01/2014/TT-N,"sửa đổi, bổ sung","g trước theo mẫu quy định tại Phụ lục số 10 ban hành kèm theo Thông tư này. 13. Sửa đổi, bổ sung điểm a và điểm c khoản 2 Điều 30 (đã được sửa đổi, bổ sung bởi khoản 13 Điều 1 Thông tư số 01/2020/TT-NHNN ngày 31/12/2020 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của Thông tư 01/2014/TT-N"
169221,43/2024/TT-NHNN,01/2014/TT-NHNN,bãi bỏ,"các nhiệm vụ khác theo quy định tại Thông tư này.” Điều 2. Thay thế, bổ sung và bãi bỏ một số quy định của Thông tư số 01/2014/TT-NHNN 1. Thay thế Phụ lục số 01, Phụ lục số 03, Phụ lục số 04, Phụ lục số 06, Phụ lục số 07 và Phụ lục số 08 (đã được thay thế bởi Thông tư số 12/2023/TT-NHNN) bằng Phụ lục số 0"
169221,43/2024/TT-NHNN,12/2023/TT-NHNN,bãi bỏ,"các nhiệm vụ khác theo quy định tại Thông tư này.” Điều 2. Thay thế, bổ sung và bãi bỏ một số quy định của Thông tư số 01/2014/TT-NHNN 1. Thay thế Phụ lục số 01, Phụ lục số 03, Phụ lục số 04, Phụ lục số 06, Phụ lục số 07 và Phụ lục số 08 (đã được thay thế bởi Thông tư số 12/2023/TT-NHNN) bằng Phụ lục số 0"
169221,43/2024/TT-NHNN,01/2020/TT-NHNN,bãi bỏ,"u khoản thi hành 1. Thông tư này có hiệu lực từ ngày 23/9/2024. 2. Thông tư này bãi bỏ khoản 3, khoản 4, khoản 5, khoản 9, khoản 16 Điều 1, khoản 3, khoản 4 Điều 2 Thông tư số 01/2020/TT-NHNN. 3. Thông tư này bãi bỏ điểm a khoản 2, điểm b khoản 3, khoản 4, khoản 5, khoản 6, khoản 8, khoản 12 và khoản 16, "
169221,43/2024/TT-NHNN,01/2014/TT-NHNN,thay thế,"à nước; b) Thực hiện các nhiệm vụ khác theo quy định tại Thông tư này.” Điều 2. Thay thế, bổ sung và bãi bỏ một số quy định của Thông tư số 01/2014/TT-NHNN 1. Thay thế Phụ lục số 01, Phụ lục số 03, Phụ lục số 04, Phụ lục số 06, Phụ lục số 07 và Phụ lục số 08 (đã được thay thế bởi Thông tư số 12/2023/TT-NHNN"
169221,43/2024/TT-NHNN,12/2023/TT-NHNN,thay thế,"à nước; b) Thực hiện các nhiệm vụ khác theo quy định tại Thông tư này.” Điều 2. Thay thế, bổ sung và bãi bỏ một số quy định của Thông tư số 01/2014/TT-NHNN 1. Thay thế Phụ lục số 01, Phụ lục số 03, Phụ lục số 04, Phụ lục số 06, Phụ lục số 07 và Phụ lục số 08 (đã được thay thế bởi Thông tư số 12/2023/TT-NHNN"
169221,43/2024/TT-NHNN,12/2023/TT-NHNN,thay thế bởi,"ục số 03, Phụ lục số 04, Phụ lục số 06, Phụ lục số 07 và Phụ lục số 08 (đã được thay thế bởi Thông tư số 12/2023/TT-NHNN) bằng Phụ lục số 01, Phụ lục số 03, Phụ lục số 04, Phụ lục số 06, Phụ lục số 07 và Phụ lục số 08 tương ứng ban hành kèm theo Thông tư này. 2. Bổ sung Phụ lục số 09 và Phụ lục số 10. 3. Bãi bỏ"
169221,43/2024/TT-NHNN,01/2014/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,43/2024/TT-NHNN,12/2023/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,43/2024/TT-NHNN,01/2020/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
174218,62/2024/TT-NHNN,36/2015/TT-NHNN,reference,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
185630,63/2025/TT-NHNN,46/2010/QH12,Căn cứ,"NG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ Luật Hợp tác xã số 17/2023/QH15; Căn cứ Nghị định số 26/2025/NĐ-C"
185630,63/2025/TT-NHNN,32/2024/QH15,Căn cứ,"NG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ Luật Hợp tác xã số 17/2023/QH15; Căn cứ Nghị định số 26/2025/NĐ-C"
185630,63/2025/TT-NHNN,96/2025/QH15,Căn cứ,"NG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ Luật Hợp tác xã số 17/2023/QH15; Căn cứ Nghị định số 26/2025/NĐ-C"
185630,63/2025/TT-NHNN,17/2023/QH15,Căn cứ,"NG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ Luật Hợp tác xã số 17/2023/QH15; Căn cứ Nghị định số 26/2025/NĐ-C"
185630,63/2025/TT-NHNN,46/2010/QH12,"Sửa đổi, bổ sung","ự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ L"
185630,63/2025/TT-NHNN,32/2024/QH15,"Sửa đổi, bổ sung","ự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ L"
185630,63/2025/TT-NHNN,96/2025/QH15,"Sửa đổi, bổ sung","ự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ L"
185630,63/2025/TT-NHNN,17/2023/QH15,"Sửa đổi, bổ sung","Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ Luật Hợp tác xã số 17/2023/QH15; Căn cứ Nghị định số 26/2025/NĐ-CP của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam; Theo đề nghị c"
185630,63/2025/TT-NHNN,29/2024/TT-NHNN,"Sửa đổi, bổ sung","g các tổ chức tín dụng; Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân. Chương I SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA THÔNG TƯ SỐ 29/2024/TT-NHNN QUY ĐỊNH VỀ QUỸ TÍN DỤNG NHÂN DÂN Điều 1. Sửa đổi, bổ sung điểm d khoản 2 Điều 25 “d) Định "
185630,63/2025/TT-NHNN,01/2025/TT-NHNN,"Sửa đổi, bổ sung","yệt tiếp tục thực hiện việc xử lý theo phương án đã được phê duyệt.”. Chương II SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA THÔNG TƯ SỐ 01/2025/TT-NHNN QUY ĐỊNH VỀ CẤP GIẤY PHÉP LẦN ĐẦU, CẤP ĐỔI GIẤY PHÉP CỦA QUỸ TÍN DỤNG NHÂN DÂN Điều 3. Sửa đổi, bổ sung Điều 5 1. Sửa đổi tên Điều 5 như sau: “ Điều 5. Nguyên tắc lập, gửi, ti"
185630,63/2025/TT-NHNN,01/2025/T,"Sửa đổi, bổ sung","hối, Ngân hàng Nhà nước Khu vực trả lời bằng văn bản và nêu rõ lý do.”. Điều 7. Sửa đổi, bổ sung các phụ lục Bổ sung cụm từ “Mã định danh tổ chức (nếu có)” sau cụm từ “Tên viết tắt bằng tiếng Anh (nếu có)” tại phần “Tên quỹ tín dụng nhân dân” tại Phụ lục số 01, 02, 03, 07, 08 ban hành kèm theo Thông tư số 01/2025/T"
185630,63/2025/TT-NHNN,10/2025/TT-NHNN,"Sửa đổi, bổ sung","số 01, 02, 03, 07, 08 ban hành kèm theo Thông tư số 01/2025/TT-NHNN. Chương III SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA THÔNG TƯ SỐ 10/2025/TT-NHNN QUY ĐỊNH VỀ TỔ CHỨC LẠI, THU HỒI GIẤY PHÉP VÀ THANH LÝ TÀI SẢN CỦA QUỸ TÍN DỤNG NHÂN DÂN Điều 8. Bổ sung khoản 4 vào Điều 7 “4. Số lượng phòng giao dịch của quỹ tín dụng nhân "
185630,63/2025/TT-NHNN,43/2015/TT-NHNN,"Sửa đổi, bổ sung","2025/TT-NHNN ngày 06 tháng 6 năm 2025 của Thống đốc Ngân hàng Nhà nước Việt Nam sửa đổi, bổ sung một số điều của Thông tư số 43/2015/TT-NHNN ngày 31 tháng 12 năm 2015 của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về tổ chức và hoạt động của phòng giao dịch bưu điện trực thuộc Ngân hàng thương mại cổ phần Bưu đ"
185630,63/2025/TT-NHNN,46/2010/QH12,"sửa đổi, bổ sung","ự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ L"
185630,63/2025/TT-NHNN,32/2024/QH15,"sửa đổi, bổ sung","ự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ L"
185630,63/2025/TT-NHNN,96/2025/QH15,"sửa đổi, bổ sung","ự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân Căn cứ Luật Ngân hàng Nhà nước Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ L"
185630,63/2025/TT-NHNN,17/2023/QH15,"sửa đổi, bổ sung","Việt Nam số 46/2010/QH12; Căn cứ Luật Các tổ chức tín dụng số 32/2024/QH15 được sửa đổi, bổ sung bởi Luật số 96/2025/QH15; Căn cứ Luật Hợp tác xã số 17/2023/QH15; Căn cứ Nghị định số 26/2025/NĐ-CP của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam; Theo đề nghị c"
185630,63/2025/TT-NHNN,29/2024/TT-NHNN,"sửa đổi, bổ sung","g các tổ chức tín dụng; Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng nhân dân. Chương I SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA THÔNG TƯ SỐ 29/2024/TT-NHNN QUY ĐỊNH VỀ QUỸ TÍN DỤNG NHÂN DÂN Điều 1. Sửa đổi, bổ sung điểm d khoản 2 Điều 25 “d) Định "
185630,63/2025/TT-NHNN,01/2025/TT-NHNN,"sửa đổi, bổ sung","yệt tiếp tục thực hiện việc xử lý theo phương án đã được phê duyệt.”. Chương II SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA THÔNG TƯ SỐ 01/2025/TT-NHNN QUY ĐỊNH VỀ CẤP GIẤY PHÉP LẦN ĐẦU, CẤP ĐỔI GIẤY PHÉP CỦA QUỸ TÍN DỤNG NHÂN DÂN Điều 3. Sửa đổi, bổ sung Điều 5 1. Sửa đổi tên Điều 5 như sau: “ Điều 5. Nguyên tắc lập, gửi, ti"
185630,63/2025/TT-NHNN,01/2025/T,"sửa đổi, bổ sung","hối, Ngân hàng Nhà nước Khu vực trả lời bằng văn bản và nêu rõ lý do.”. Điều 7. Sửa đổi, bổ sung các phụ lục Bổ sung cụm từ “Mã định danh tổ chức (nếu có)” sau cụm từ “Tên viết tắt bằng tiếng Anh (nếu có)” tại phần “Tên quỹ tín dụng nhân dân” tại Phụ lục số 01, 02, 03, 07, 08 ban hành kèm theo Thông tư số 01/2025/T"
